0_0,0_1,0_2,0_3,0_4,0_5,0_6,0_7,0_8,0_9,1_0,1_1,1_2,1_3,1_4,1_5,1_6,1_7,1_8,1_9,2_0,2_1,2_2,2_3,2_4,2_5,2_6,2_7,2_8,2_9,3_0,3_1,3_2,3_3,3_4,3_5,3_6,3_7,3_8,3_9,4_0,4_1,4_2,4_3,4_4,4_5,4_6,4_7,4_8,4_9,5_0,5_1,5_2,5_3,5_4,5_5,5_6,5_7,5_8,5_9,6_0,6_1,6_2,6_3,6_4,6_5,6_6,6_7,6_8,6_9,7_0,7_1,7_2,7_3,7_4,7_5,7_6,7_7,7_8,7_9,8_0,8_1,8_2,8_3,8_4,8_5,8_6,8_7,8_8,8_9,9_0,9_1,9_2,9_3,9_4,9_5,9_6,9_7,9_8,9_9,label
100,100,100,100,0.3438403630837876,100,100,100,100,100,0.025448793646323464,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.7971008577407757,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.4963848860148429,100,100,100,100,100,100,100,100,100,0.2489649691630363,100,0.4794082667165297,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.023708044488086666,100,100,100,100,100,100,100,0.07613967661744989,100,100,100,100,1.258515203236945,100,100,100,100,0.22933991316448896,100,100,100,4
100,100,100,100,0.3440157372044388,100,100,100,100,100,0.024069645462045316,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.7941435325576865,100,100,100,100,100,100,100,100,100,100,0.7317889072825068,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.27239661361442735,100,0.4870486230630817,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.0244019097364415,100,100,100,100,100,100,100,0.07786662623527225,100,100,100,1.5264545030694987,1.2671390286674158,100,100,100,100,100,100,100,100,4
100,0.023732416807548035,100,100,0.34238216437422797,100,100,100,100,100,0.026027242711192417,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.7905681950737992,100,100,100,100,100,100,100,100,100,100,0.8029459720672678,100,100,100,100,100,100,100,100,100,0.4828847027186795,100,100,100,100,100,100,100,100,100,100,100,0.4860957591018981,100,100,100,100,100,100,0.04751739668619069,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.07753114107875622,100,100,100,1.5262220769394608,100,100,100,100,100,100,100,100,100,4
100,100,100,0.2277747549136645,0.34076999135910835,100,100,100,100,100,0.02665247568566886,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.7951905952193012,0.9716072882205449,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.2849021090550687,100,0.4875817992407357,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.023385803723084644,100,100,100,100,100,100,100,0.07829196953599749,100,100,100,100,1.2780862004289877,100,100,100,100,100,100,100,100,4
100,0.013196031466691797,100,100,0.3407519435930581,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.791594362566294,100,100,100,100,100,100,100,100,100,100,0.7404510912991813,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.28236784196760295,100,0.486632399044076,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.023256711173282076,100,100,100,100,100,100,100,0.0805105321240897,100,100,100,1.532346641130327,100,100,100,100,100,0.2256290123987118,100,100,100,4
100,100,100,0.22565866661507833,0.33915601009685764,100,100,100,100,100,0.027187027728184807,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.7896692525463674,0.962806402594026,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.27313591950862137,100,0.49053350658240247,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.021295111722614952,100,100,100,100,100,100,100,0.08129028048694766,100,100,100,1.542029543310531,100,100,100,100,100,100,100,100,100,4
100,100,100,0.2262342772014697,0.34272013167636944,100,100,100,100,100,0.025917533313340634,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.792616824016197,100,100,100,100,100,100,100,100,100,100,0.7105689141471054,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.49499030449376125,100,100,100,100,100,100,100,0.1847694239235713,100,100,100,100,100,100,100,0.0033509288716973484,100,100,100,100,100,100,100,100,0.0854951737616387,100,100,100,1.5404537646197998,100,100,100,100,100,100,100,100,100,4
100,0.014680668167704018,100,100,0.34269956035344407,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.7907021785245443,0.9575071136478217,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.2730529861940819,100,0.49399101479010055,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.021341544645869057,100,100,100,100,100,100,100,0.08629759633314651,100,100,100,1.5437786635203719,100,100,100,100,100,0.23364417133478785,100,100,100,4
100,100,100,100,0.3394259282768344,100,100,100,100,100,0.024561532081807166,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.784894545878057,0.9651994290455264,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.25836617293277875,100,0.4921047969978205,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.01900737061362516,100,100,100,100,100,100,100,0.08581468425621402,100,100,100,100,1.3469569464160145,100,100,100,100,0.2308707899621526,100,100,100,4
100,100,100,0.2258092202430736,0.3428627600006514,100,100,100,100,100,0.027214295186985808,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.7894315611758891,0.9587149385687643,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.49601247740221327,100,100,100,100,100,100,100,0.17681786403207567,100,100,100,100,100,100,100,0.002713794550607434,100,100,100,100,100,100,100,100,0.09190841800927567,100,100,100,100,1.3605182038583608,100,100,100,100,100,100,100,100,4
100,100,100,0.22479124316398968,0.34127941202345685,100,100,100,100,100,0.02439106110107927,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.7859200196456245,100,100,100,100,100,100,100,100,100,100,0.8171447140984245,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.29422254526017755,100,0.5098946999019083,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.0030052101859066233,100,100,100,100,100,100,100,100,0.09302571432938134,100,100,100,100,1.3593969356887456,100,100,100,100,100,100,100,100,4
100,0.027557944095637978,0.11551686465827794,100,0.33985004580226896,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.7847332806992142,100,100,100,100,100,100,100,100,100,100,0.8208603579496685,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.26440691374881176,100,0.5072026240831491,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.0024143352677870756,100,100,100,100,100,100,100,100,0.09278598184190695,100,100,100,1.56204707698837,100,100,100,100,100,100,100,100,100,4
100,100,100,100,0.3417211863265388,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.05724594156689898,100,100,100,100,100,100,100,0.7844650520454548,0.9638876298803278,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.2639074187363637,100,0.4963499459609956,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.0024581461218712427,100,100,100,100,100,100,100,100,0.09509232271419735,100,100,100,1.5583251964043208,100,100,100,100,100,0.2381899950243951,100,100,100,4
100,0.012276380812932159,0.11501835117712605,100,0.34354498107242026,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.7810810336238392,0.9616051253575124,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.2688874593776296,100,0.507901572776936,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.0024062191893729143,100,100,100,100,100,100,100,100,100,100,100,100,100,1.3634108471285016,100,100,100,100,0.23821555611829237,100,100,100,4
100,0.012610543851158978,100,100,0.30436668947734924,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.7897214553996674,100,100,100,100,100,100,100,100,100,100,0.736504388127603,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.268154278434568,100,0.5005395446917354,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.003070276942768175,100,100,100,100,100,100,100,100,0.09047576862968477,100,100,100,100,1.3634523301391201,100,100,100,100,100,100,100,100,4
100,100,100,0.22722470067626063,0.34245405369846643,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.05748275201013849,100,100,100,100,100,100,100,0.7893797423270732,0.9668834372885747,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.2712214851314152,100,0.4854058817185759,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.019322860503864475,100,100,100,100,100,100,100,0.09158081728876744,100,100,100,100,1.3602082418523898,100,100,100,100,100,100,100,100,4
100,0.01228208500159736,100,100,0.3427064555183237,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.9831283229203296,100,100,100,100,100,100,100,100,100,0.7397655514435832,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.271531812648929,100,0.4918316563099403,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.0027990241260092323,100,100,100,100,100,100,100,100,100,100,100,100,1.5415029193085705,1.2975642740332853,100,100,100,0.32111145400917485,100,100,100,100,4
100,0.011084764929336096,100,100,0.3035929065464793,100,100,100,100,100,100,100,100,100,100,100,0.5293882020396259,100,100,100,100,100,100,100,100,100,100,100,0.794358378891648,100,100,100,100,100,100,100,100,100,100,0.7074028985663026,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.27648472387625894,100,0.5039037277534355,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.003260386564244761,100,100,100,100,100,100,100,100,100,100,100,100,100,1.291345494767477,100,100,100,0.3245037506247823,100,100,100,100,4
100,0.011162468954379053,100,0.225921316388276,100,100,100,100,100,100,100,100,100,100,100,100,0.5264428954207656,100,100,100,100,100,100,100,100,100,100,100,0.7899153518197901,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.27315952571241514,100,0.4993888576242863,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.02314662079356533,100,100,100,100,100,100,100,0.08640756898945705,100,100,100,100,1.271654876317236,100,100,100,0.33233098390860394,100,100,100,100,4
100,0.012196466786343344,100,100,0.30384431375293,100,100,100,100,100,100,100,100,100,100,100,0.5311534591471379,100,100,100,100,100,100,100,100,100,100,100,0.795958181068539,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.2688374884917353,100,0.482723276151135,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.003916975339730026,100,100,100,100,100,100,100,100,0.08104167814599525,100,100,100,1.5135073509135761,1.2618203544962048,100,100,100,100,100,100,100,100,4
100,0.012350490769507075,100,100,0.3029845849699534,100,100,100,100,100,100,100,100,100,100,100,0.5362116097677376,100,100,100,100,100,100,100,100,100,100,100,0.8014097171718024,100,100,100,100,100,100,100,100,100,100,0.7472528748284631,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.48166866930949925,100,100,100,100,100,100,0.05305339535007334,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.07983329904546332,100,100,100,1.5208058299137095,100,100,100,100,0.345284240594243,100,100,100,100,4
100,0.01415221309759002,100,100,0.3061725031344142,100,100,100,100,100,100,100,100,100,100,100,0.5360451997215665,100,100,100,100,100,100,100,100,100,100,100,0.8028238928717751,100,100,100,100,100,100,100,100,100,100,0.7481996169598686,100,100,100,100,100,100,100,100,100,100,100,0.37268513688688176,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.049366339192404164,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.07513478467125792,100,100,100,1.5042564318417944,100,100,0.8030978330045242,100,100,100,100,100,100,4
100,0.013571118896907975,100,100,0.306993930057211,100,100,100,100,100,100,100,100,100,100,100,0.5441940379067819,100,100,100,100,100,100,100,100,100,100,100,0.8106222311750488,100,100,100,100,100,100,100,100,100,100,0.7558864774512946,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.29017238353168756,100,0.4704980880008117,100,100,100,100,100,0.023980596360348494,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.0759837091364517,100,100,100,100,1.3270908176750829,100,100,100,100,100,100,100,100,4
100,0.01296280189006025,100,100,0.3046836746883713,100,100,100,100,100,100,100,100,100,100,100,0.5415052678200689,100,0.9407003407837826,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.4726662477689828,100,100,100,100,100,100,0.055207000083460994,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.07151234735739523,100,100,100,100,1.229096680231287,100,0.759551502578451,100,0.36901448665094727,100,100,100,100,4
100,0.014073824089010992,100,100,0.30276509169245985,100,100,100,100,100,100,100,100,100,100,100,0.5439187327042765,100,0.9444329472854434,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.37442571002598507,100,100,100,100,100,100,100,0.2968155866298646,100,100,100,100,100,100,100,100,0.0563424948317076,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.07005690601324549,100,100,100,100,1.2220308562147646,100,0.7537426604777522,100,100,100,100,100,100,4
100,0.014047440182037019,100,100,0.3478186858904104,100,100,100,100,100,100,100,100,100,100,100,0.5459923287137638,100,100,100,100,100,100,100,100,100,100,100,0.816149253907521,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.3693540244441011,100,100,100,100,100,100,100,0.29766323497628094,100,100,100,100,100,100,100,100,0.056623801311615644,100,100,100,100,100,100,100,100,100,100,100,1.3252614132459333,100,100,100,100,100,0.06672905309928887,100,100,100,100,100,100,0.7365038635154391,100,100,100,100,100,100,4
100,0.02643930171353248,100,100,100,0.4361111111110789,100,100,100,100,100,100,100,100,100,100,0.5485207624718496,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.7567400306475623,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.4699829101562501,100,100,100,100,100,100,0.05294473591862146,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.06878441358626021,100,100,100,100,1.2265726199330147,100,0.7409524030960589,100,0.3525430982936377,100,100,100,100,4
100,0.02997567533075624,100,100,0.34765680992723685,100,100,100,100,100,100,100,100,100,100,100,0.5464314538058983,100,100,100,100,100,100,100,100,100,100,100,0.817402774070398,100,100,100,100,100,100,100,100,100,100,0.745140393886325,100,100,100,100,100,100,100,100,100,100,100,0.37258268972257425,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.05695846570576375,100,100,100,100,100,100,100,100,100,100,100,1.3231757734514105,100,100,100,100,100,0.07253341259085938,100,100,100,100,100,100,0.7455107568311514,100,100,100,100,100,100,4
100,0.013911275956829026,100,100,0.34589766056739685,100,100,100,100,100,100,100,100,100,100,100,0.5510847766488829,100,100,100,100,100,100,100,100,100,100,100,0.8168056927851555,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.3763984679737525,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.026551127796682193,100,100,100,100,100,100,100,100,100,100,100,100,1.3252683658174775,100,100,100,100,100,0.07307422373277839,100,100,100,100,100,100,0.7485225883584226,100,0.35724074696429875,100,100,100,100,4
100,0.026554386459480397,100,100,100,0.43757141679248734,100,100,100,100,100,100,100,100,100,100,0.5507418299371813,100,100,100,100,100,100,100,100,100,100,100,0.8161828865950711,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.36833207125621126,100,100,100,100,100,100,100,0.293066021912092,100,100,100,100,100,100,100,0.023437251387507664,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.07206049955110544,100,100,100,1.5005924167661386,100,100,0.7531492845079012,100,100,100,100,100,100,4
100,0.014286282660889008,100,100,100,0.4379693080068795,100,100,100,100,100,100,100,100,100,100,0.5472974543519977,100,100,100,100,100,100,100,100,100,100,100,0.8199162402588618,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.3754417678996699,100,100,100,100,100,100,100,0.29177625376628635,100,100,100,100,100,100,100,0.025066407994728736,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.07004404436345285,100,100,100,100,1.2422549723399618,100,0.7561645430818676,100,100,100,100,100,100,4
100,100,100,100,100,0.44269770920685214,100,100,100,100,0.02574655555643271,100,100,100,100,100,0.5503543885808388,100,0.9516311520260421,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.3792295071962887,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.02770854298324236,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.06857487574036582,100,100,100,100,1.2525598781177623,100,0.7740119003480912,0.5293138914695465,100,100,100,100,100,4
100,100,100,100,100,0.44424141536737555,100,100,100,100,0.01440748689608808,100,100,100,100,100,0.5465036173064044,100,0.9470364538667622,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.7588554866262597,100,100,100,100,100,100,100,100,100,100,100,0.3826275990270501,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.02618925828559518,100,100,100,100,100,100,100,100,100,100,100,100,1.3424585064205536,100,100,100,100,100,0.07458493832905887,100,100,100,100,100,100,0.7703241265489893,100,100,100,100,100,100,4
100,100,100,100,0.3131397119427017,100,100,100,100,100,0.01505875615037626,100,100,100,100,100,0.5469422192479179,100,0.9482130225274841,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.3869633424452771,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.024346101988938162,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.07487096088239914,100,100,100,100,1.2624049143172527,100,0.7854041002924712,100,0.3716729950043913,100,100,100,100,4
100,0.028220401322963985,100,100,0.312478542747638,100,100,100,100,100,100,100,100,100,100,100,0.5474917909357633,100,0.9506716131837408,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.3692449117984345,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.02534296637737684,100,100,100,100,100,100,100,100,100,100,100,100,1.3498312451834615,100,100,100,100,100,0.07058561884797114,100,100,100,100,100,100,0.7849680022723258,100,0.37703791296537414,100,100,100,100,4
100,100,100,100,0.31478891698278544,100,100,100,100,100,0.017471972627200544,100,100,100,100,100,0.5462256307992945,100,0.9505035560366089,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.7880861032550808,100,100,100,100,100,100,100,100,100,100,100,0.38268332515290426,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.02449440828596091,100,100,100,100,100,100,100,100,100,100,100,100,1.365837171794153,100,100,100,100,100,0.07556682095661485,100,100,100,100,100,100,0.7916833303665527,100,100,100,100,100,100,4
100,0.015648492708580788,100,100,0.314184530614635,100,100,100,100,100,100,100,100,100,100,100,0.5453011726457987,100,0.9509698178679211,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.7768373987738422,100,100,100,100,100,100,100,100,100,100,100,0.3667720329042057,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.025390542595796095,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.07222409111892121,100,100,100,100,1.2743985352880383,100,100,0.538143864753959,100,100,100,100,100,4
100,0.014645344760430988,100,100,0.31452843482100434,100,100,100,100,100,100,100,100,100,100,100,0.541810361820223,100,0.9481802948205831,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.7868157533261491,100,100,100,100,100,100,100,100,100,100,100,0.3767785173515745,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.024777365880094125,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.07750309253285319,100,100,100,100,1.2787369482508828,100,0.7827159880945833,100,100,100,100,100,100,4
100,0.014129221505638823,100,100,0.3151632426042348,100,100,100,100,100,100,100,100,100,100,100,0.5390756431139725,100,0.944483847201306,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.7504291315152294,100,100,100,100,100,100,100,100,100,100,100,0.3743900008407074,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.0233268401816204,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.06939121406542363,100,100,100,100,1.2820028137116968,100,0.7899812605994455,100,100,100,100,100,100,4
100,0.014554005851272001,100,100,0.3112841197262681,100,100,100,100,100,100,100,100,100,100,100,0.5391876258060173,100,0.9477901247655693,100,0.06528108031039737,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.3691421512699866,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.023067127677464515,100,100,100,100,100,100,100,100,100,100,100,100,1.3546677535053737,100,100,100,100,100,0.07651927437635417,100,100,100,100,100,100,0.7806896677001569,100,100,100,100,100,100,4
100,0.01509904132456595,100,100,0.3146165777944965,100,100,100,100,100,100,100,100,100,100,100,0.5378686641346444,100,0.947593573578273,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.5060004487997193,100,100,100,100,100,0.024067311236101358,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.07199993122576037,100,100,100,100,1.2845867656713414,100,0.7897497086230756,100,0.3839373284333499,100,100,100,100,4
100,0.015664036817942158,100,100,0.31392687559325716,100,100,100,100,100,100,100,100,100,100,100,0.5383231061437854,100,0.9385831689667337,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.7831196581195726,100,100,100,100,100,100,100,100,100,100,100,0.3882595514650493,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.023201475637469653,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.07192819051774794,100,100,100,100,1.2761111111112582,100,0.7839246840531988,100,100,100,100,100,100,4
100,0.015130479580239558,100,100,0.3145624537322851,100,100,100,100,100,100,100,100,100,100,100,0.5354933597748466,100,100,100,0.06713170110273109,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.7609953854428042,100,100,100,100,100,100,100,100,100,100,100,0.3835031122773578,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.027185580062227967,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.0724651075320838,100,100,100,100,1.2823850244250852,100,0.7915100072405448,100,100,100,100,100,100,4
100,0.015709157076456697,100,100,0.31385829221583783,100,100,100,100,100,100,100,100,100,100,100,0.5341280478904156,100,0.9371942784516561,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.760658414866647,100,100,100,100,100,100,100,100,100,100,100,0.39124488189690965,100,100,100,100,100,100,100,0.2995364017060033,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.07146693594500299,100,100,100,100,1.2868153163645175,100,0.7877661081033797,100,100,100,100,100,100,4
100,0.015254693751928613,100,100,0.31172976300420574,100,100,100,100,100,100,100,100,100,100,100,0.5375346260386189,100,100,100,100,100,100,100,100,100,100,100,100,1.0100415512465943,100,100,100,100,100,100,100,100,100,0.7847645429358279,100,100,100,100,100,100,100,100,100,100,100,0.3847399199752545,100,100,100,100,100,100,100,0.28613419513757865,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.06969606032629662,100,100,100,100,1.2817736226523904,100,0.7967874730681528,100,100,100,100,100,100,4
100,0.01533370750341308,100,100,0.31741956418764017,100,100,100,100,100,100,100,100,100,100,100,0.54278272392261,100,0.9418517016032432,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.7791480152798911,100,100,100,100,100,100,100,100,100,100,100,0.3700156954428404,100,100,100,100,100,100,100,0.29886311974316765,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1.3654539583197591,100,100,100,100,100,0.06664552776263767,100,100,100,100,100,100,0.7849939027325825,100,100,100,100,100,100,4
100,0.016367397795692018,100,100,100,0.45672235312378395,100,100,100,100,100,100,100,100,100,100,0.5410738272485773,100,0.9409684977592113,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.7656132847408572,100,100,100,100,100,100,100,100,100,100,100,0.3884301328392323,100,100,100,100,100,100,100,0.3000639892110204,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.06809334865028335,100,100,100,100,1.282684330295422,100,0.7788899031268636,100,100,100,100,100,100,4
100,100,0.11792999689855097,100,100,100,100,100,100,100,100,100,100,100,100,100,0.5397235677910881,100,0.9557280851824337,100,0.06287974043495616,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.7809373537176385,100,100,100,100,100,100,100,100,100,100,100,0.3705495153972572,100,100,100,100,100,100,100,0.30370026540003237,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.0689665714590883,100,100,100,100,1.276840163642789,100,0.7749894980047589,100,100,100,100,100,100,4
100,0.016083839135107282,100,100,100,0.4566040927981536,100,100,100,100,100,100,100,100,100,100,0.5464778908359311,100,0.953508889502644,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.7909674996962683,100,100,100,100,100,100,100,100,100,100,100,0.3671471869175871,100,100,100,100,100,100,100,0.27583645354549957,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.06278765129037972,100,100,100,100,1.2677003080602005,100,0.7829393966323004,100,100,100,100,100,100,4
100,0.016684442856907757,100,100,100,0.4617664934057258,100,100,100,100,100,100,100,100,100,100,0.5495505407013508,100,0.9592550286001565,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.7828829975650182,100,100,100,100,100,100,100,100,100,100,100,0.3668962310836185,100,100,100,100,100,100,100,0.3033054032888407,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.06249227761525303,100,100,100,100,1.2718363001396389,100,0.7766418570012174,100,100,100,100,100,100,4
